LFHD (x);LFHD (y);LFHD (z);RFHD (x);RFHD (y);RFHD (z);LBHD (x);LBHD (y);LBHD (z);RBHD (x);RBHD (y);RBHD (z);C7 (x);C7 (y);C7 (z);T10 (x);T10 (y);T10 (z);CLAV (x);CLAV (y);CLAV (z);STRN (x);STRN (y);STRN (z);RBAK (x);RBAK (y);RBAK (z);LSHO (x);LSHO (y);LSHO (z);LUPA (x);LUPA (y);LUPA (z);LELB (x);LELB (y);LELB (z);LFRM (x);LFRM (y);LFRM (z);LWRA (x);LWRA (y);LWRA (z);LWRB (x);LWRB (y);LWRB (z);LFIN (x);LFIN (y);LFIN (z);RSHO (x);RSHO (y);RSHO (z);RUPA (x);RUPA (y);RUPA (z);RELB (x);RELB (y);RELB (z);RFRM (x);RFRM (y);RFRM (z);RWRA (x);RWRA (y);RWRA (z);RWRB (x);RWRB (y);RWRB (z);RFIN (x);RFIN (y);RFIN (z);LASI (x);LASI (y);LASI (z);RASI (x);RASI (y);RASI (z);LPSI (x);LPSI (y);LPSI (z);RPSI (x);RPSI (y);RPSI (z);LTHI (x);LTHI (y);LTHI (z);LKNE (x);LKNE (y);LKNE (z);LTIB (x);LTIB (y);LTIB (z);LANK (x);LANK (y);LANK (z);LHEE (x);LHEE (y);LHEE (z);LTOE (x);LTOE (y);LTOE (z);RTHI (x);RTHI (y);RTHI (z);RKNE (x);RKNE (y);RKNE (z);RTIB (x);RTIB (y);RTIB (z);RANK (x);RANK (y);RANK (z);RHEE (x);RHEE (y);RHEE (z);RTOE (x);RTOE (y);RTOE (z)
250.364182;839.3973390000001;1717.484619;111.687523;834.1601559999999;1717.312378;238.51825;936.244751;1694.616577;101.028503;972.574951;1698.626221;175.36193799999998;1043.425781;1558.147339;189.40506;1100.798706;1200.8654789999998;180.622269;900.6744380000001;1455.988525;191.199203;865.863647;1265.63916;26.455692;1093.977417;1417.290649;355.181732;953.616516;1537.565796;444.571259;933.859497;1316.49292;514.7207639999999;964.759338;1189.337036;505.38147;849.2229609999999;1065.9198;469.833862;779.235229;1020.317688;556.461731;847.5731810000001;975.362244;498.579834;719.320374;913.591064;-3.615258;936.276978;1514.2553710000002;-88.14076999999999;1012.999512;1276.140503;-100.953285;1037.820557;1165.704712;-111.86914099999998;1000.298401;1051.816284;-59.938213;960.385071;900.1557619999999;-152.001755;1035.150024;912.061462;-116.484268;980.745422;769.380188;330.66922;960.656494;951.50415;45.690414;892.796753;996.639709;236.699997;1111.215576;1043.322632;132.211823;1103.94519;1038.057495;402.53537;966.96521;619.3494870000001;390.746155;998.439514;461.12826500000006;364.043976;1198.696411;295.75412;326.925354;1340.895874;135.447311;266.031158;1371.356445;158.22041299999998;302.524658;1261.373657;-31.647253000000003;-18.566908;899.935791;769.3542480000001;26.812511;847.068909;461.079376;24.916746;868.2024539999999;295.730591;62.890289;845.200684;-1.967366;119.623695;894.869446;-32.670059;87.274124;666.623474;-34.197594
248.589706;839.161926;1718.660034;110.049606;834.027893;1718.5687260000002;236.88884;936.048889;1695.884766;99.040268;972.449463;1700.146973;173.30226100000002;1042.723755;1559.424683;187.804153;1100.772705;1202.151001;179.024124;900.644714;1457.269409;189.769318;865.8739619999999;1266.514038;20.969404;1094.91687;1418.164551;353.524353;953.731079;1538.732056;443.151398;935.453735;1317.287109;512.872559;967.695496;1190.483154;504.099182;853.7841800000001;1065.110352;468.920898;783.981689;1018.871094;555.197632;853.62085;974.683289;497.763;726.23584;910.868958;-4.920448;935.320984;1515.266479;-89.91301700000001;1010.723694;1277.208984;-103.096428;1034.87915;1166.335083;-113.960075;996.347839;1052.608765;-61.621193000000005;954.538147;901.680115;-153.76712;1029.154175;912.406494;-117.680771;973.293701;770.3945309999999;329.442383;961.188721;952.200012;44.598351;893.0678710000001;998.299927;235.745865;1111.952515;1044.22937;131.04681399999998;1104.013794;1039.1872560000002;402.548431;958.796814;618.954468;391.179596;985.71936;460.689301;364.8802490000001;1189.336914;301.101563;326.54354900000004;1335.232422;145.743057;266.47702000000004;1364.913696;170.54170200000002;301.96859700000005;1265.544922;-27.287209000000004;-20.428473;902.252625;770.394043;25.613823;852.8039550000001;461.435852;23.998514;875.90155;296.177429;62.70735500000001;855.578369;-2.264326;119.617477;905.365173;-32.599476;86.842354;676.9698490000001;-34.459148
247.052856;838.964966;1719.875977;108.526756;833.250916;1719.58252;235.374481;935.208313;1696.910156;97.295494;971.880005;1700.680298;171.28436299999998;1042.467529;1560.681274;186.246857;1100.955322;1203.494873;177.469666;900.823547;1458.6091310000002;188.776978;866.013672;1267.581543;21.92034;1091.568726;1419.303711;352.075592;953.816467;1539.927002;441.986481;937.207092;1318.117065;511.041595;970.671692;1191.240845;502.779114;858.240784;1064.271851;467.728668;789.256836;1016.976135;553.7677610000001;859.896179;973.818909;496.720367;733.33374;907.861267;-6.347357;934.386475;1516.221802;-92.058655;1008.476135;1278.128174;-105.321175;1032.590942;1167.259155;-116.087807;992.195129;1053.626465;-63.126713;948.528076;903.437195;-155.365646;1023.271057;913.039063;-118.936829;965.535583;772.301086;327.742676;962.041077;951.664917;43.270016;893.6604609999999;999.777649;234.774323;1112.57666;1044.779785;129.922989;1104.526001;1040.494141;402.348511;950.56427;618.885132;391.345306;973.227905;460.85473600000006;365.414734;1179.583374;306.63916;327.101807;1327.504639;157.6642;266.61669900000004;1356.969116;182.874695;301.642303;1268.734985;-22.198536;-21.773643;905.122925;771.191284;24.740385;858.8000490000001;461.476807;23.271442;883.226318;296.07617200000004;62.90395;865.103943;-3.448871;119.26915;915.995911;-32.58213;86.759224;687.252563;-34.962551
245.532852;838.766479;1721.233398;107.042107;833.0907589999999;1720.727905;233.898346;934.984497;1698.067017;96.003273;971.621765;1701.652344;166.288925;1043.708618;1559.664673;184.817856;1101.80127;1205.2658689999998;176.04350300000002;901.665527;1460.375732;187.846008;866.302429;1268.598633;19.551523;1090.55835;1420.251221;350.989044;954.019165;1541.15686;441.046936;939.06543;1318.867676;509.805573;973.55304;1192.5102539999998;501.525055;863.237793;1063.1508789999998;466.548187;794.752441;1014.877441;552.4087519999999;866.2493289999999;973.040649;495.744049;740.756226;904.874756;-7.43208;933.308716;1517.142334;-93.870888;1006.510742;1279.135498;-107.397522;1029.746094;1168.047607;-117.923019;988.112366;1054.897583;-64.441879;942.838562;905.611023;-156.816055;1017.418518;913.767517;-120.293472;957.169861;774.0007929999999;325.934235;963.522278;950.133301;42.015697;894.0849609999999;1000.763916;233.765686;1113.227539;1045.2126460000002;128.926102;1105.4123539999998;1042.052002;401.953033;942.52478;619.602173;391.184448;961.13031;461.676208;365.593262;1168.978638;311.84808300000003;326.13501;1319.736816;166.613113;265.073639;1348.384155;192.495361;303.188721;1267.59021;-15.29896;-23.139973;907.923706;771.288635;23.982698000000003;864.9287109999999;461.436035;22.818897;890.630066;295.87262000000004;62.43046999999999;876.65033;-2.239462;118.648636;926.128296;-32.904564;86.44368;697.48584;-35.316897999999995
244.098907;838.6346440000001;1722.418701;105.662888;832.825317;1721.620605;232.527603;934.655396;1698.971802;94.632362;971.437561;1703.339111;168.198181;1042.154175;1563.359375;183.411392;1102.053223;1206.60022;174.639832;901.913574;1461.705688;187.002197;866.659668;1269.7709960000002;17.137232;1089.776733;1421.609009;349.701569;954.238159;1542.255981;440.2134400000001;941.13147;1319.8084720000002;507.748474;976.630981;1192.829346;499.987885;864.383118;1063.59375;465.546478;800.386902;1012.632629;551.076477;872.8972779999999;972.097778;494.93338;748.3477780000001;902.021912;-8.435039999999999;932.518921;1518.2536619999998;-95.803032;1004.27948;1280.1328130000002;-109.55278;1026.71167;1168.555542;-119.59806100000002;983.973755;1056.33667;-65.732658;936.597839;907.774719;-158.332458;1011.053772;914.39679;-121.542618;948.911194;776.139587;324.045074;965.047302;948.57428;40.734848;894.9741210000001;1001.276978;232.61697400000003;1113.871216;1045.572998;127.666321;1106.0272220000002;1043.3088380000002;401.597748;935.00238;621.568359;390.947754;949.690063;463.354767;365.213898;1157.66394;315.760956;324.643036;1311.598755;175.022278;262.097687;1339.660156;199.989975;306.80609100000004;1263.310669;-8.627877999999999;-24.375952;911.091125;771.779175;23.576843;871.695007;461.393494;22.59322;899.013977;295.796783;62.88813;886.1604;-3.024852;119.079239;937.088318;-32.511932;86.235184;707.886047;-35.771149
242.930817;838.495239;1723.7602539999998;104.489304;832.828491;1722.6632079999997;231.362534;934.594971;1700.0258789999998;93.406364;971.095581;1703.781494;166.349167;1042.398071;1564.064209;182.047348;1102.348389;1207.931274;173.278641;902.205078;1463.032471;186.140869;867.109802;1270.621094;15.241571;1089.01709;1422.863892;348.880798;954.644165;1543.5546880000002;439.368317;943.167175;1320.639648;506.232513;979.434692;1193.816895;498.652344;869.465027;1062.469849;464.520721;806.293457;1010.443237;549.882263;879.66803;971.177917;494.0641480000001;756.234802;899.062927;-9.361975;931.835022;1519.3005369999998;-97.414589;1003.012512;1281.485962;-111.485596;1024.224365;1169.444092;-121.221962;980.323181;1057.7619630000002;-66.775002;930.478638;910.240967;-159.547943;1004.97876;915.526245;-122.661842;940.114075;778.275391;322.026917;966.584534;947.756348;38.916691;896.0177;1001.657471;231.249817;1114.920898;1046.419189;126.28791;1106.651489;1044.63916;401.283417;927.824097;624.1906740000001;390.770844;938.799561;465.773621;364.139252;1146.148193;318.357147;321.808075;1303.740356;182.239944;258.702576;1331.102295;205.281342;311.402435;1254.316772;-0.596881;-24.881639;915.237854;772.699768;22.867826;879.4365230000001;461.232605;22.100298;908.071777;296.241516;63.144878000000006;897.1341550000001;-2.39323;118.930031;947.907898;-32.493443;85.944313;718.3966059999999;-36.46138
241.704651;838.383911;1724.819946;103.267471;832.617432;1723.84082;230.1492;934.320251;1701.21521;92.26519;970.963318;1704.8297120000002;165.384018;1042.444092;1565.388306;181.046204;1103.475098;1210.622925;172.280304;903.327759;1465.719849;185.50676;867.6685789999999;1271.892212;13.688904999999998;1088.276245;1424.076904;348.010437;955.208313;1544.637939;438.51416;945.213196;1321.639038;504.83197;982.26532;1194.890747;497.4721980000001;874.583374;1061.390503;463.149841;812.413574;1007.873901;548.821838;886.463196;970.562073;493.088135;764.418945;895.8901369999999;-9.98976;931.096619;1520.391113;-98.95916;1001.273987;1282.789429;-113.388992;1022.819885;1171.481323;-122.541428;976.322632;1059.441895;-67.588531;924.573608;913.039001;-160.792191;998.496033;916.760681;-123.60965;931.098022;781.277039;320.29702799999995;968.925171;947.176514;37.430542;896.695068;1001.991394;229.697952;1116.319946;1047.825195;125.047462;1107.596924;1046.533936;400.839661;920.937195;626.940369;390.522736;928.025024;468.674622;363.493439;1135.303955;322.006592;319.3237;1294.595581;188.203812;255.779236;1321.901978;209.770035;313.589081;1244.437378;3.847615;-26.360773;922.914307;770.364746;22.250145;886.7508539999999;461.2768860000001;22.232397;916.78418;296.212372;62.813992000000006;908.0672;-1.948669;118.267059;956.745422;-35.658352;85.62151300000001;728.992981;-36.610622
240.775818;838.274414;1725.985229;102.191895;832.570068;1724.602051;229.082153;934.209351;1701.988403;91.32132;971.04303;1706.0479739999998;164.523224;1042.591187;1566.811279;179.58783;1103.783691;1211.036255;170.824738;903.632385;1466.1286619999998;184.968307;868.111206;1273.001343;12.385124;1087.875854;1425.303467;347.392303;955.7146;1545.970581;437.552856;947.398621;1322.712158;503.09317;985.109497;1195.678101;496.241547;879.694275;1060.571045;462.230377;818.6719969999999;1005.916931;547.693176;893.5112300000001;969.910278;492.255981;772.814819;892.798401;-10.550394;930.775757;1521.689819;-100.261642;1000.298828;1284.1369630000002;-115.288956;1021.156189;1172.992432;-123.65071100000002;972.688293;1061.08313;-68.268822;918.467468;916.040161;-161.676849;992.09021;918.254211;-124.29467;921.856384;784.326416;318.524292;970.775818;947.251648;35.822552;898.183044;1002.16272;228.013031;1117.352417;1049.304443;123.641121;1108.496582;1048.145142;400.293518;914.400879;629.6757809999999;390.269806;917.57019;471.877136;361.855347;1124.840332;325.654022;315.394165;1285.577515;188.729568;253.663239;1312.054321;212.720139;315.927612;1231.469238;9.352161;-27.293837;924.907837;771.357178;22.241236;893.837891;461.399597;22.001316;926.047302;296.760529;63.245289;918.539673;-1.472048;119.365799;969.893127;-32.194309000000004;85.489891;739.588257;-36.923344
239.931351;838.193542;1727.195557;101.41713;832.7804570000001;1725.78186;228.315872;934.35614;1703.180176;90.450035;971.053101;1707.2713620000002;161.151581;1043.8591310000002;1566.419434;178.249252;1104.291138;1212.317749;169.48898300000002;904.136047;1467.4060060000002;184.562363;868.545227;1274.083008;11.360938;1087.9846189999998;1426.959595;346.899048;956.494995;1547.137573;436.660492;949.348572;1323.45813;501.622864;987.9823;1196.60498;494.967987;885.007385;1059.497681;461.469635;824.8895259999999;1003.905273;546.807678;900.633057;969.438293;491.369659;781.40387;889.6879880000001;-11.226998;930.432556;1522.9571529999998;-101.544724;999.062744;1285.51416;-117.156876;1019.163391;1174.327148;-124.850845;968.853149;1063.056519;-68.751328;912.387085;919.326355;-162.48736599999998;985.616516;919.837891;-124.757294;912.668762;787.9953;316.954559;971.858093;948.165161;34.314358;899.4343259999999;1002.667053;226.208267;1117.986206;1050.696045;122.22863;1109.164673;1049.41748;399.923279;908.099182;632.617432;389.92157;907.249512;475.155365;359.867126;1114.54248;328.910675;316.360535;1272.889893;194.841995;251.764771;1301.677856;213.687408;316.998352;1216.492432;13.426229;-28.011209;927.540649;772.476135;22.0312;901.27948;461.215393;22.265923;934.362854;296.443848;64.36563100000001;929.252075;-1.098177;119.735725;980.35675;-32.221451;85.225761;750.315979;-37.278519
239.021881;838.1868900000001;1728.1779789999998;100.599167;832.5773929999999;1726.808594;227.506393;934.089478;1704.218506;89.546707;971.253357;1709.2679440000002;163.083786;1042.824585;1569.548706;177.023056;1105.069458;1213.792114;168.265579;904.910767;1468.875977;184.222366;869.1693730000001;1275.046143;10.565483;1088.043701;1428.272705;346.372894;957.213074;1548.321655;435.586945;951.221863;1324.44458;500.262665;991.084045;1197.769409;493.715149;890.412109;1058.565063;460.418243;831.4492190000001;1001.482727;545.94812;907.680237;969.073181;490.778473;790.1427;886.786865;-11.865711;930.276123;1524.446655;-102.648521;997.859192;1286.93689;-118.565262;1017.163147;1175.637207;-126.145004;965.442505;1065.263306;-68.972328;906.691223;922.944397;-163.345291;979.177429;921.768799;-125.179634;903.295593;791.7724;315.558746;973.183289;949.054688;32.965462;900.4777220000001;1003.283508;224.628265;1118.665405;1052.240845;121.124229;1110.328003;1051.044189;399.325439;901.225037;635.6990969999999;389.545654;897.2742310000001;478.315582;358.059692;1104.074829;331.53463700000003;314.73407000000003;1261.447144;194.860657;250.604446;1291.046509;213.643478;316.97213700000003;1199.338013;16.713707;-28.6581;931.439453;772.152527;22.040022;908.737061;461.120239;22.341496;943.469849;296.802612;64.021294;939.949097;-0.89969;117.536621;987.432434;-36.354553;85.122345;760.905945;-37.330326
238.360641;838.162781;1729.184448;99.704575;832.612915;1727.567261;226.620331;934.06134;1704.989136;89.292648;971.211426;1709.5093989999998;162.180939;1043.114502;1570.614624;175.750504;1105.6678470000002;1215.079712;166.99585;905.505249;1470.15918;183.962738;869.7354740000001;1276.018677;9.960943;1088.258179;1429.814819;345.89975;957.923401;1549.50293;434.570038;953.137756;1324.935913;498.79663099999993;994.11499;1198.4372560000002;492.739258;895.888977;1057.5802;459.462524;838.041626;999.266174;544.955444;915.075073;968.333679;490.273132;798.923462;883.8125;-12.125009;930.381409;1525.854858;-103.657646;997.40625;1288.130615;-120.219551;1015.610474;1177.035522;-126.986847;961.99762;1067.376221;-69.288193;900.596985;926.495117;-164.13966399999998;972.85083;923.836182;-125.609901;894.665344;795.66571;314.308746;974.058044;950.641113;31.379965;901.825562;1004.119751;223.467682;1119.703735;1053.836426;119.981445;1111.346558;1052.328247;398.798798;894.976501;638.881287;389.046082;888.5177;481.894714;356.789246;1093.494507;333.37933300000003;313.879059;1249.202271;193.888824;250.068634;1280.074341;211.530365;315.397858;1180.856079;18.245943;-29.136696;934.613831;772.575317;21.843512;916.656738;460.800385;22.370642;952.513428;297.268524;64.42894;950.258484;-0.958493;120.101303;1001.784424;-31.744841;85.067993;771.463196;-37.599384
237.789551;838.147949;1730.0294190000002;99.222755;832.980713;1728.58606;226.147018;934.36554;1706.019775;88.990013;971.437134;1710.581665;161.506454;1043.309448;1571.754639;174.439392;1106.269165;1216.2028810000002;165.687576;906.1026;1471.278076;183.843063;870.3063960000001;1277.005249;9.077583;1088.55896;1431.132568;345.473877;958.630737;1550.5119630000002;433.4721070000001;954.944702;1325.575806;497.339233;997.496216;1199.020874;491.750366;901.500244;1056.6508789999998;458.893402;844.6864619999999;997.236389;544.1865230000001;922.501587;967.791199;489.847351;807.8927;880.929199;-12.490851;930.52533;1527.14856;-104.576759;996.633606;1289.853394;-121.482849;1014.469116;1178.54187;-127.854507;958.924316;1069.678711;-69.763199;894.714417;930.531067;-164.67215;966.691833;925.903809;-125.940681;885.1875;799.816162;313.32254;975.002319;951.901855;30.134701;902.97998;1004.786255;222.628616;1120.6772460000002;1055.2189939999998;119.026054;1112.385986;1053.503906;398.223938;888.8462519999999;642.029541;388.419922;880.2608640000001;485.239899;356.082367;1082.981201;335.096283;313.638794;1236.169678;191.688416;249.910233;1268.572388;208.260742;312.981445;1160.5352779999998;19.538271;-29.502775;937.170959;772.569763;22.209522;923.621277;460.475952;23.114019;959.992249;296.61001600000003;65.188911;960.867065;-0.5479310000000001;120.47593700000002;1012.428406;-31.842779;84.909523;782.040466;-37.807831
237.237503;838.142334;1730.641113;98.764671;833.428467;1729.25647;225.697433;934.749634;1706.701782;88.495209;971.892944;1712.25354;160.94078100000002;1043.571411;1572.827393;173.233017;1106.897217;1217.092163;164.483994;906.726807;1472.162964;183.759583;871.1261599999999;1277.958252;8.501216000000001;1088.703125;1432.307861;345.118652;959.378174;1551.315918;432.610657;956.85968;1325.943237;495.841827;1001.013184;1199.572388;490.862396;907.164551;1055.554565;458.223572;851.467224;994.804932;543.222717;930.043945;967.03125;489.62551900000005;816.84729;878.101135;-12.876488;930.97406;1528.495361;-105.494659;996.67157;1291.1698;-122.93187;1013.253662;1179.882935;-128.80465700000002;956.19281;1072.161987;-70.813728;889.0031740000001;934.135315;-164.978119;960.514893;927.972351;-125.624001;876.5083619999999;804.437805;312.148438;976.219849;952.145386;28.96909;906.191284;1004.705933;222.118729;1121.6970210000002;1056.251465;118.193069;1113.202271;1054.26062;397.667847;883.6163939999999;645.115845;387.803375;872.552917;488.680664;354.995514;1072.252563;335.103027;313.150665;1222.34082;187.816818;249.730194;1256.788696;203.814209;309.613586;1140.2307130000002;18.829227;-29.703001;940.296387;772.500854;22.694988;931.322327;460.473297;23.664825;968.708618;296.649628;65.005577;971.098816;-0.786101;120.632607;1022.776611;-32.42115;85.025627;792.672546;-37.771519
236.92717;838.104187;1731.4390870000002;98.263603;833.6436160000001;1729.9824219999998;225.204834;934.901367;1707.4394530000002;88.59335300000001;972.373535;1712.999023;160.567093;1044.013916;1573.735596;172.100235;1107.780273;1218.080444;163.354034;907.605957;1473.147095;183.405685;871.971558;1278.564209;7.713831;1089.079468;1433.685669;344.846863;960.076172;1551.943115;431.71701;958.829163;1326.215942;494.455719;1004.534363;1199.928589;490.106049;913.019531;1054.462524;457.983978;858.169067;992.876526;542.486267;937.694092;966.603821;489.402283;825.879395;875.17395;-13.237149;931.127563;1529.700317;-106.413094;996.335693;1292.6096189999998;-124.154427;1013.010986;1181.351807;-129.455521;953.234802;1074.460693;-71.233276;884.4106449999999;938.128235;-165.130661;954.880676;930.234314;-125.460564;867.935364;808.827087;311.009247;976.954956;952.081726;27.942289;907.470703;1005.51593;221.754684;1122.348145;1056.773071;117.544403;1114.096924;1055.12854;396.980774;878.899719;648.2099;387.026062;865.566833;491.856812;354.132996;1061.819458;334.37536600000004;312.35168500000003;1208.262817;182.0298;249.213104;1243.542603;196.895691;307.718994;1117.117798;19.926884;-29.838989;942.615356;772.937805;22.811419;939.481628;460.011658;23.699421;977.940552;297.08837900000003;65.778397;981.907043;-0.145637;120.938087;1033.821899;-31.79472;85.239525;803.213318;-37.570557
236.518646;838.175354;1731.734619;97.94326;833.9688110000001;1730.671875;224.893021;935.162842;1708.140869;88.722977;972.800354;1713.1501460000002;160.298553;1044.581421;1574.5102539999998;171.064468;1108.679077;1218.9552;162.321106;908.501099;1474.017456;183.046448;872.9483640000001;1279.38916;7.060919;1089.401489;1434.69519;344.54425;960.90979;1552.368042;430.97757;960.908081;1326.346436;493.39303600000005;1007.99823;1200.495728;489.652405;918.901245;1053.310791;457.709869;864.841736;990.605896;541.812012;945.369446;966.015015;489.474274;834.9083860000001;872.399658;-13.341723000000002;931.673157;1530.883667;-107.392128;996.235291;1293.731567;-125.391182;1012.40741;1182.536499;-130.153;950.791016;1076.869873;-71.564789;879.271423;942.115662;-165.389832;949.107422;932.357788;-125.163673;859.430298;813.2801509999999;310.251038;978.002197;952.947998;26.629732;909.284729;1005.623108;221.494522;1123.838501;1057.964966;117.060432;1115.068481;1055.869019;396.214966;874.7390140000001;651.162415;386.250519;858.987183;494.926788;353.231232;1051.143555;332.230255;310.218201;1194.274048;173.61355600000002;248.385025;1229.596924;189.354309;303.354248;1095.873657;15.79979;-29.946526;945.804565;772.726685;23.424454;946.569641;460.053253;24.360003;986.182312;296.899628;66.464088;991.739746;-0.7732640000000001;121.870216;1044.181885;-31.202751;85.38533000000001;813.768433;-37.749325
236.269119;838.326782;1731.945801;97.684242;834.619385;1731.124756;224.642502;935.749817;1708.605347;88.83158900000001;973.36145;1713.789307;160.440247;1044.944702;1575.235229;170.124207;1109.490723;1219.530151;161.38363600000002;909.308777;1474.588135;182.758621;873.8193359999999;1279.966064;6.470867;1089.728638;1435.487061;344.312042;961.689514;1552.570435;430.355682;963.102722;1326.403198;492.126587;1011.635193;1200.557007;489.046875;924.670044;1051.880127;457.443054;871.618958;988.348999;540.912354;953.139893;964.983154;489.575562;843.8395390000001;869.593445;-13.429782;931.939453;1531.696045;-108.110489;996.390442;1294.580688;-126.37487;1012.090454;1183.698853;-130.772598;948.573486;1078.716919;-70.77391800000001;874.697266;945.641541;-165.213547;943.690186;934.475708;-124.8386;851.335449;817.704468;309.109619;979.105042;952.823364;25.404003;910.246155;1006.224854;221.183334;1124.764648;1058.659668;116.4879;1116.42749;1056.979858;395.533844;871.3756099999999;653.6604;385.266418;852.837219;497.873199;352.412964;1040.44043;329.33252000000005;309.101837;1178.563843;165.886765;247.268021;1214.547974;179.733383;300.53326400000003;1073.475586;13.162898;-30.174459;949.042969;772.4245;24.003767;954.002686;459.990814;24.85718;995.29657;297.356018;66.506264;1002.815125;-0.090102;122.183899;1055.791992;-30.960041;85.527069;824.428589;-37.999485
236.089096;838.506226;1732.016357;97.455368;835.326233;1731.353027;224.422119;936.393188;1708.8452149999998;88.87516;974.098083;1714.8421629999998;160.383759;1045.438965;1575.68689;169.225876;1110.016479;1219.868042;160.488144;909.83075;1474.921875;182.145538;874.7099609999999;1280.457275;5.76412;1090.116943;1436.256592;344.204895;962.514282;1552.650024;429.820313;965.304932;1326.089844;490.942963;1015.28595;1200.475708;488.698914;930.332458;1050.521484;457.651306;878.1710210000001;986.239441;540.270081;960.814148;964.114258;489.808411;852.821533;866.798645;-13.665335;932.229492;1532.478516;-108.84848;996.265381;1295.57312;-127.391174;1011.689087;1184.62207;-131.538269;946.495605;1080.796265;-70.714302;869.710938;949.617004;-165.116302;938.515198;936.536438;-124.076653;843.311584;822.552246;308.187225;979.993591;952.571777;24.466467;911.416016;1006.346802;220.813492;1125.475464;1059.069824;115.97805;1117.275757;1057.56543;394.864014;868.319824;655.965637;384.21048;847.394531;500.52066;351.460236;1029.330566;325.431519;307.795837;1162.290527;157.46485900000002;245.690048;1198.580566;169.13230900000002;298.480103;1049.607056;10.974007;-30.260023;952.540833;772.091309;24.440189;961.409363;459.75634800000006;25.400934;1003.142578;296.79766800000004;67.22796600000001;1013.308044;0.092076;122.563705;1066.616455;-30.404087;85.565826;834.947571;-38.44574
236.018738;838.72699;1731.900757;97.346146;835.941772;1731.5292969999998;224.321411;936.944885;1709.033325;89.29696700000001;974.745972;1714.593384;160.30336;1046.062988;1576.091309;168.512665;1110.907959;1220.202148;159.77774;910.718262;1475.251465;181.581909;875.5988769999999;1280.852295;5.181853;1090.416748;1436.734863;344.208588;963.230652;1552.592163;429.379333;967.801392;1325.624268;489.853149;1018.861755;1200.213135;488.420807;936.094971;1049.255005;457.554626;884.841492;983.762085;539.75415;968.316345;963.194763;490.201752;861.552368;864.2235720000001;-13.697193;932.815186;1533.164429;-109.534935;996.55481;1296.272339;-128.398727;1011.534668;1185.360474;-131.845596;944.551575;1082.711182;-70.390518;865.004456;953.612488;-164.80809;933.460815;938.436584;-123.144142;835.734924;827.096008;307.256744;980.897034;952.382141;23.267193;912.88678;1005.985168;220.437027;1126.391113;1059.528564;115.48658;1118.106689;1057.9221189999998;394.332886;865.869324;658.083496;383.066376;842.265564;503.09433;350.459259;1018.366577;320.905731;305.82254;1145.423828;147.120132;243.757019;1181.706177;157.071609;297.123444;1026.595459;6.461703;-29.793541;955.198059;772.0150150000001;24.733187;969.005066;459.619232;25.318037;1012.663696;297.84967;67.441399;1023.872375;0.225861;122.657227;1076.834595;-31.002508;85.747551;845.4422;-38.80471
236.122711;838.998047;1731.788086;97.212364;836.688538;1731.5415039999998;224.196152;937.628174;1709.057373;89.42981;975.699036;1715.41748;160.185364;1046.553101;1576.2084960000002;167.935181;1111.6698;1220.2849119999998;159.20306399999998;911.476318;1475.329834;180.967514;876.3640140000001;1281.171753;4.690745;1090.78186;1437.005615;344.325256;964.048706;1552.436279;429.05954;970.273071;1325.102905;488.769867;1022.404785;1199.958008;487.964539;941.87854;1047.431885;457.619171;891.310608;981.339417;539.10199;975.75177;962.118286;490.390747;870.03949;861.474487;-13.801821;933.394104;1533.578125;-110.088615;997.204834;1297.03125;-129.154312;1011.47522;1186.067627;-132.38824499999998;942.388611;1084.53772;-69.93519599999999;860.6513669999999;957.525635;-163.90242;928.234375;941.023621;-121.715805;828.381653;831.908691;306.51110800000004;981.756836;952.265442;22.346041;913.928833;1005.840759;220.043121;1127.260986;1059.799316;115.044548;1118.989014;1058.18335;393.615356;863.5143429999999;659.871765;381.749603;837.844971;504.939545;349.139343;1007.444397;315.939484;304.37017799999995;1127.649902;137.164108;241.862701;1164.054077;144.992783;297.729523;1001.769897;3.2640130000000003;-29.147734000000003;958.04718;771.9363400000001;24.990406;976.293274;459.458649;25.826572;1021.045654;297.624207;68.13239300000001;1034.1838380000002;-0.5530510000000001;123.239563;1087.682739;-30.549738;85.909286;856.403015;-39.177914
